Region,Humidity (%),Soil Type,Temperature (°C),Terrain Type,Rainfall (mm),Wind Speed (km/h),Sunlight Hours,Water Availability,Crop Type,Soil Moisture (%),Evapotranspiration (mm/day),Irrigation Frequency (days),Rainfall Forecast (mm),Vegetation Index,Topography,Water Absorption Capacity,Irrigation System Type,Distance to Water Source (km),Recommended Irrigation Level,Daily Irrigation Water (m³)
Tanger-Tetouan-Al Hoceima,76.5329276009967,Loam,15.65656212556041,Plateau,343.54423605185207,32.39821524527046,7.073139111825254,High,Citrus,45.49360931836999,3.604595386816933,11,156.6577779967762,0.726035482426618,Gentle Slope,Low,Drip,17.113907403512307,Medium,7.618909008169551
Rabat-Salé-Kénitra,60.85971696933453,Clay,32.968396263692554,Coastal Plain,294.72161030212453,40.99502149922291,7.117654647597065,Medium,Dates,50.10605931440711,3.9561991525446993,12,157.10758326924395,0.7661085923446657,Gentle Slope,Medium,Drip,38.00097093889536,High,11.14003593224164
Souss-Massa,59.1464652029103,Silty,32.35446832091104,Coastal Plain,372.37534652595247,44.50239549369704,9.792701632034328,Medium,Olives,43.724307072982825,5.172953632525638,13,124.28374344439912,0.8859083882437061,Gentle Slope,Medium,Sprinkler,45.42131821981304,Medium,11.331930760457752
Oriental,83.32277757595845,Sandy,14.797377988915684,Plateau,190.80460899136264,48.13208314734406,5.691227030866197,High,Citrus,54.19317930873574,3.6965936555927863,7,16.737172693589052,0.3047809992716281,Gentle Slope,Low,Surface,25.29957921948422,Low,7.465183901123393
Souss-Massa,75.72485456233174,Loam,16.715684958582486,Plateau,410.32409002469103,26.293426411413385,11.757185863494254,Medium,Grapes,122.2995192181287,3.927485491537591,13,196.6510212759998,0.28384487121713,Flat,High,Drip,45.50169656270519,Medium,7.907503012197197
Souss-Massa,82.97180346683396,Loam,12.16898524427936,Valley,189.2190440242248,35.661957601009995,8.22129541489294,High,Dates,36.980816047334336,2.576276469319613,6,132.6515249712382,0.7770346450654083,Gentle Slope,Medium,Surface,19.53057302436862,Medium,7.202158783005434
Fes-Meknes,81.15544832430366,Clay,16.8260581126204,Plateau,456.7812779196515,25.09100579301502,8.456821132241876,Low,Dates,96.72422419828852,2.101250381782468,8,104.46596763443767,0.8348786862364063,Flat,Medium,Surface,48.50111176957256,Low,12.0
Fes-Meknes,45.63335476597288,Silty,37.727782153537504,Plateau,221.6978329167204,23.34791492727054,9.5823465464022,Low,Grapes,23.022530929000787,4.502679375068771,7,69.37117912731398,0.1366807719146932,Steep Slope,High,Sprinkler,15.72230774075904,Medium,12.0
Casablanca-Settat,60.410311765702765,Loam,30.321691616882383,Valley,216.35322462435187,1.3784120417922818,9.725354362024545,Low,Citrus,28.32405419087009,3.654953455888432,12,85.22969591997953,0.7966128220891292,Flat,High,Surface,1.9197546533506524,Low,9.75854979770012
Tanger-Tetouan-Al Hoceima,74.74019494059499,Clay,20.91900398513473,Plateau,227.29805347736004,46.67199946201298,10.15636474029014,Medium,Dates,61.977880383327786,2.623923463727626,8,127.45029015832672,0.5168017791223337,Flat,High,Drip,6.773726005715735,Medium,11.045246035372978
Rabat-Salé-Kénitra,71.46540537891578,Clay,24.94381697484268,Valley,64.28413230148445,5.175663450834128,8.269671747876679,Medium,Olives,18.45252434600171,7.316382522557949,4,182.6920048053824,0.3017302919124961,Flat,High,Sprinkler,5.538016813210195,High,9.914896464535802
Casablanca-Settat,53.46786634176088,Silty,39.74915184883584,Mountain,189.11145275302343,9.665699862260729,6.911077826651479,Medium,Citrus,56.44271806090606,10.852340152376444,9,0.4827662681979205,0.6685936412685046,Flat,Low,Drip,11.210514133644295,High,12.0
Marrakech-Safi,48.91545207702637,Silty,36.74194564483534,Mountain,125.06697857462213,30.45806065197701,10.3647002505779,Medium,Wheat,17.328968079077725,9.1629325896021,1,172.11023542527138,0.3475331611795959,Flat,Low,Sprinkler,4.135328826760171,Medium,12.0
Draa Tafilalet,68.28507647052831,Loam,25.034219323223645,Plateau,148.5746593444958,12.751783481823004,7.722320817240488,Medium,Tomatoes,36.53280153779865,5.039693922637194,7,34.44745768743876,0.2527405383662281,Steep Slope,High,Surface,35.532447212948284,High,11.531013852556416
Souss-Massa,65.64243802213946,Silty,27.945312037574325,Coastal Plain,407.35087953332726,44.29315130378301,9.221477839269632,Low,Almonds,88.1804642733871,6.470439078766966,2,117.0568088080284,0.7187239429133936,Gentle Slope,Low,Surface,13.514230594633077,Low,12.0
Oriental,46.861001620075626,Sandy,39.85889862049628,Valley,233.7701311334345,14.352830305957786,7.715105870585276,High,Tomatoes,56.49774899251433,9.382532825837531,4,13.779472102117406,0.5391137539244997,Steep Slope,Medium,Sprinkler,11.304482158731236,Low,12.0
Oriental,53.86850077204431,Loam,30.964653172085928,Plateau,348.9798555439616,43.04106303700864,10.981679509866176,High,Almonds,83.72787189820963,3.619839812353839,13,148.21920071036757,0.2622192630209392,Gentle Slope,Medium,Subsurface,32.673674978462444,Medium,10.846373312636697
Draa Tafilalet,62.03262991803433,Clay,27.81897923711077,Plateau,164.55171552388433,2.168165008411349,11.671930015152586,Low,Citrus,45.22198646525454,5.079022126275538,5,176.95494939122688,0.8115157978989614,Flat,Low,Surface,38.06894218738583,Low,12.0
Fes-Meknes,50.31206221454015,Silty,40.63155247105552,Coastal Plain,330.4156492635261,14.006009830069404,10.455362060418238,High,Barley,75.54162694580519,5.9486451177930695,2,44.35639069669095,0.1970830208285213,Flat,Low,Sprinkler,11.828931494148373,High,12.0
Marrakech-Safi,77.81354060945792,Clay,15.824499950882895,Coastal Plain,214.32278465759137,4.670384088010798,11.104131291444444,Medium,Olives,52.51177766192382,1.7344881567455308,11,144.07474504179436,0.508706827272098,Steep Slope,Low,Sprinkler,32.96329324031048,Medium,6.45686040670172
Fes-Meknes,75.80278868035967,Loam,23.032820438001096,Plateau,291.16581111700447,11.650247398879792,7.20600446881245,Medium,Grapes,36.58443598995108,3.805617704680639,3,45.21891466386108,0.1179616729810403,Steep Slope,High,Surface,25.72954856579866,High,12.0
Rabat-Salé-Kénitra,62.177667881668455,Loam,32.7061428032829,Mountain,55.91990242080619,41.41845036150988,8.055453288602735,Low,Grapes,10.8891679058001,3.44762826428446,4,105.08070502436571,0.8776438983513769,Steep Slope,High,Surface,12.042930606863958,Low,12.0
Souss-Massa,61.675322340278655,Clay,34.33652922583985,Coastal Plain,338.86829979039163,37.61109608821881,9.96647718415444,Low,Almonds,70.69974591937942,9.267143926667384,10,140.29849616555526,0.3567397544196171,Steep Slope,Low,Drip,6.073546172997403,Medium,12.0
Marrakech-Safi,45.15048013621675,Silty,37.05815495659892,Mountain,339.7236679082989,27.73731519159628,7.285118675985829,High,Olives,80.39218832622338,8.155253004975153,1,122.76517103629448,0.2299177200851001,Gentle Slope,Low,Sprinkler,14.699140023553756,Medium,12.0
Casablanca-Settat,43.60941840075191,Clay,41.63110197131296,Mountain,310.9120431528873,15.375138723171505,10.347832592516689,High,Grapes,81.14125760804568,8.749826158976708,6,8.41001726040911,0.4997079316863764,Flat,High,Sprinkler,16.09417256332194,Medium,12.0
Marrakech-Safi,70.2257174196873,Loam,23.959281519391453,Plateau,89.77193539708345,40.8169093452122,8.256697939850135,Medium,Wheat,18.583760017096623,5.4218855239641695,6,109.6236303231122,0.1301139198907569,Steep Slope,Medium,Drip,31.437535571548352,Medium,9.988862164443937
Marrakech-Safi,59.10432421954568,Clay,28.24447824121542,Coastal Plain,248.5491218386846,19.324799543836136,9.361499768380632,High,Tomatoes,73.54617879537905,5.346468910078976,5,48.66299838518238,0.6137978419980811,Steep Slope,Low,Drip,22.29701693004587,High,12.0
Oriental,79.93701084092969,Loam,16.394318444898396,Coastal Plain,440.5471981917229,23.560917449966134,11.644792592807498,High,Wheat,129.43735645493658,4.622747033441804,3,36.64600321427762,0.5031983623022966,Flat,Medium,Subsurface,19.633541445576338,Low,12.0
Tanger-Tetouan-Al Hoceima,55.69285620334464,Silty,40.84637113127331,Mountain,456.4408726113485,25.63307226836487,9.05278764811372,High,Olives,86.5631536439331,9.303771418382912,8,113.1447403157313,0.6775948977171239,Flat,Low,Surface,17.88837515683317,High,12.0
Souss-Massa,67.87722065484566,Silty,24.023024695328367,Coastal Plain,441.6026009367311,30.765570361371964,9.485854053063235,Low,Dates,99.33881068065524,2.512944918804991,6,172.1296950936741,0.3199775654637891,Steep Slope,Low,Sprinkler,19.313342837292392,Medium,12.0
Souss-Massa,86.91648769046533,Sandy,12.830441104123713,Plateau,195.19718653470213,30.50341692666838,9.403942244316797,High,Citrus,56.89582083503304,2.6934232297616254,10,167.40688894677638,0.1607107669594903,Flat,High,Subsurface,12.101026358419954,High,5.708375600915475
Casablanca-Settat,55.42002765957192,Silty,31.65089365253855,Plateau,47.1620483258861,24.913224964750896,11.687570965118216,Medium,Citrus,5.777593335582428,3.205286809842045,13,118.08024527988434,0.2344721436134127,Steep Slope,High,Sprinkler,14.145751447752154,High,7.619508673072111
Casablanca-Settat,55.92063399662344,Silty,36.350430557624975,Coastal Plain,253.7371773317037,17.30131420133736,5.396729657355308,Medium,Dates,61.93628819335789,7.376437123879066,2,119.89204799978286,0.6277264684478308,Steep Slope,Low,Drip,22.8455607683858,Low,12.0
Casablanca-Settat,78.86576216450015,Silty,17.74275299638047,Valley,117.18579320190288,7.41095549017583,8.976276517757293,Medium,Grapes,23.84272621012535,2.122378704143705,2,102.3017653748641,0.338959302982983,Steep Slope,Low,Sprinkler,13.359387211761144,Low,7.945782485996924
Rabat-Salé-Kénitra,77.93808438554942,Clay,18.223199699168745,Plateau,313.40181512273654,18.90541522327936,6.017081475731137,Medium,Almonds,36.69747967063213,5.205328193596378,10,11.88530471098721,0.3381237870208398,Gentle Slope,High,Sprinkler,37.12732391513501,High,8.617245348926406
Tanger-Tetouan-Al Hoceima,52.95269864014609,Clay,36.62805851146357,Plateau,333.9913189146972,39.670976359431656,5.197069765340383,Low,Almonds,86.60118159956122,8.855068603160897,12,162.06664038376252,0.6761643211206658,Gentle Slope,Low,Drip,29.17377382016777,Low,12.0
Oriental,71.85252966185833,Clay,19.8560213582338,Valley,324.2416709350639,41.01105988707641,11.06186650284844,Low,Barley,66.57957071454598,3.5549313356758327,2,110.34305579336151,0.6949811640183,Flat,Low,Surface,38.28591302932693,Medium,12.0
Marrakech-Safi,64.07207576032052,Sandy,28.8075212229407,Coastal Plain,118.62924381734518,48.02757414023802,7.287571839525288,High,Grapes,26.542781353492355,6.936747501274649,8,169.8149546225355,0.6124145538448283,Gentle Slope,High,Surface,1.9912288570574583,Low,11.723820545949252
Oriental,60.28043149990407,Clay,28.633954052941952,Plateau,434.9120044435157,5.9604455706978365,8.28105994258863,Low,Dates,73.09812496630204,3.1613064631254733,12,196.3883885590295,0.6664729605697375,Steep Slope,High,Drip,13.62511209451031,High,11.409469857382614
Draa Tafilalet,80.55783769694364,Clay,13.531108073705065,Plateau,429.03903611247193,7.805249881870013,9.44926297581619,Medium,Citrus,63.10643867783982,2.213927764936181,11,135.56889950448925,0.7679696016577063,Flat,Low,Surface,29.4639796613082,High,8.075141009722817
Marrakech-Safi,78.4038123386207,Silty,21.09758192770704,Coastal Plain,496.482500909661,1.74568073016087,8.798112517078263,Low,Grapes,148.49214822369848,4.766466390016724,5,57.656573225954254,0.7859346492306678,Flat,High,Subsurface,30.481991202433377,Medium,12.0
Rabat-Salé-Kénitra,41.21667069853108,Loam,42.27459639352936,Coastal Plain,238.2940894598173,27.31490349394404,9.579781225359396,Low,Citrus,24.003105716035986,7.958204423661768,12,184.5501840736062,0.3189041005812517,Steep Slope,Low,Drip,36.93276929297752,High,12.0
Tanger-Tetouan-Al Hoceima,86.35428965443101,Clay,13.17317309782684,Mountain,362.1784674149178,2.5052713252485925,8.497106571853244,Medium,Wheat,102.9407743243765,3.671130972575084,7,97.5654615702427,0.1219620384490882,Steep Slope,High,Drip,33.21994143301136,Low,10.796844510495154
Souss-Massa,80.78232683491215,Sandy,13.502263504828663,Coastal Plain,485.51456562254987,33.398630483463805,7.514312873915955,Low,Citrus,145.1059223693091,1.4440114261317845,12,79.36701032795308,0.8575091692434376,Steep Slope,Medium,Drip,47.38640327224614,Low,7.1524115730673765
Rabat-Salé-Kénitra,56.08996557160396,Sandy,29.539678354137056,Valley,423.11416155770553,7.839067757050539,11.075953958857266,Medium,Citrus,79.42061329917948,8.612753753273974,11,194.0627317321296,0.4610562258319022,Flat,Medium,Sprinkler,38.53745306586816,High,12.0
Souss-Massa,73.22923784800945,Loam,17.871388200564255,Mountain,281.0390687828244,22.79616368501876,8.357120093037658,Medium,Wheat,43.13527722637802,4.661643232234772,12,81.18113101247708,0.2521537091077193,Steep Slope,Medium,Sprinkler,46.62995748824638,High,6.972260126570182
Oriental,64.79575912200036,Silty,23.81201744671112,Plateau,243.14278617567325,46.76847497023645,9.231742382591476,Medium,Wheat,47.38413585601042,6.918120230565427,12,99.5178529963276,0.8110246401899619,Gentle Slope,Medium,Drip,23.1228592758377,Medium,8.241557422865407
Souss-Massa,64.0384103419683,Sandy,33.59827965698696,Plateau,491.3049957023722,27.970738005926844,11.615250145585325,Low,Grapes,98.4710525023266,8.612223072083308,10,57.096493547741154,0.5441946704509595,Flat,High,Subsurface,6.31186744064971,High,12.0
Casablanca-Settat,74.72959169824415,Clay,23.70832900075831,Coastal Plain,495.1920888491096,34.14688988496731,5.92480951065307,Medium,Wheat,123.67809106803608,4.772004605224623,5,16.038457807937867,0.7883410338448896,Gentle Slope,Medium,Surface,8.2873062696253,High,12.0
Tanger-Tetouan-Al Hoceima,62.2439449833007,Silty,36.99597716287549,Valley,460.3375481198152,36.151814742964056,7.445586152513181,Medium,Citrus,64.74869401468474,4.550788899408365,8,95.33510678197392,0.7100204455526539,Gentle Slope,Medium,Subsurface,45.92877320901748,High,12.0
Oriental,74.2469989691917,Silty,21.73509109778147,Plateau,163.22472087568468,19.29647684656304,8.412691948544973,Low,Wheat,36.18747739677386,3.2768821133687656,6,40.527423103761386,0.2965403177019346,Steep Slope,Medium,Drip,33.82583365111338,Medium,10.510472890246536
Marrakech-Safi,77.24320656113854,Clay,16.990498169284173,Coastal Plain,325.4191794184533,48.74872813014552,6.566348142853888,Low,Olives,89.519487620533,3.443221823046357,8,51.0868190629602,0.8574206422037557,Gentle Slope,Medium,Subsurface,37.02814192397959,High,10.591380385710826
Fes-Meknes,66.93449316213932,Sandy,22.571769083621355,Plateau,261.3928665257086,29.26250765257294,11.14508304837359,Low,Citrus,74.33718420653989,3.1068773471524294,1,123.93859282778357,0.7823936280256956,Gentle Slope,Medium,Sprinkler,13.891170044717091,Medium,12.0
Tanger-Tetouan-Al Hoceima,58.18905132862347,Silty,35.09094614590471,Valley,376.0397187647896,22.191791240125813,5.218974215401756,Low,Barley,106.35880375313556,10.287374430949606,3,139.15593057441328,0.1288370385046527,Gentle Slope,Low,Surface,30.29853643783039,Low,12.0
Casablanca-Settat,59.41305699886768,Loam,32.72349564932897,Plateau,293.97111919413226,37.65315231437001,6.024883915357167,Medium,Tomatoes,78.11122663772797,7.621969259004281,8,196.4550530361928,0.8101496626001584,Gentle Slope,Low,Surface,6.189920000582774,High,12.0
Souss-Massa,63.49097879321125,Clay,25.157663590537744,Mountain,352.1316434101729,32.88387168963152,10.718272260903912,Medium,Olives,73.02419434400959,3.6419042153389327,14,104.71872550403256,0.3266407018747772,Flat,Medium,Sprinkler,46.90779410268628,High,8.708388910832598
Casablanca-Settat,79.13159997848922,Loam,16.521671672054257,Mountain,29.402266944152377,14.87095621145495,5.544142446737132,Low,Olives,3.106041196221352,3.630852768027072,5,129.9958645939563,0.8216139807700781,Flat,Low,Surface,26.94124627608144,Medium,4.966409363934346
Oriental,74.97606892567607,Clay,22.999591919763127,Mountain,185.7706122247943,43.52978168631422,9.654476754524865,Low,Wheat,46.89415988746599,3.781208103861562,3,1.9921062968161647,0.122593323969231,Steep Slope,High,Sprinkler,27.87563444848041,Medium,11.766128040096632
Fes-Meknes,75.3244805525751,Loam,17.677882277284453,Mountain,423.9752873637079,39.54826994343495,6.724695895248175,Low,Wheat,87.19057283315082,3.2008625758070317,14,167.33591522952045,0.5262457179046753,Flat,Medium,Surface,38.60574791499226,Medium,7.030289668422211
Tanger-Tetouan-Al Hoceima,70.58451131764508,Loam,25.666835543293374,Coastal Plain,177.6177586652513,1.0239230562199664,10.107537458948531,Medium,Citrus,42.83047889005928,3.759521204830298,13,92.84599852483922,0.8146433045083893,Gentle Slope,Medium,Drip,10.346879490587138,Medium,7.423425175467587
Souss-Massa,86.81981300174174,Loam,10.833211514042006,Plateau,432.49980630302656,33.445696361713885,7.377244899724802,Medium,Wheat,128.77454167264435,2.2500116072172816,2,190.03739432048,0.3199439835346361,Flat,High,Drip,26.83508646019932,High,11.14210590106832
Marrakech-Safi,63.66488682927032,Loam,33.803839445164705,Mountain,406.7077071604344,45.89135268785975,7.880394132955795,Medium,Wheat,89.75874696833318,6.754292453598185,12,172.11071918489134,0.8326982785153797,Steep Slope,Medium,Subsurface,13.977208903666115,Medium,12.0
Fes-Meknes,81.12493632647181,Clay,12.79408732970057,Mountain,472.2344764057703,36.09566746559179,6.3117751243804845,Low,Wheat,85.44423821781368,2.377761607404539,5,149.21380520691102,0.2441168971757013,Gentle Slope,High,Surface,19.750481549953463,Medium,11.085882011252142
Souss-Massa,71.58831920354672,Sandy,27.612992088514115,Plateau,476.43476017904186,33.80007804709537,7.575456078707958,High,Dates,130.75604464935364,4.970851697037953,3,166.25722637148547,0.1246771962116284,Steep Slope,High,Subsurface,47.90655918569193,Low,12.0
Rabat-Salé-Kénitra,54.91760071595287,Silty,37.751579741537256,Valley,474.4004148388177,46.01291250558871,6.824678769673255,Medium,Dates,125.51446739752414,10.345003871399683,12,3.5255543180334525,0.1812683657144368,Gentle Slope,Low,Surface,26.11527430975568,Low,12.0
Rabat-Salé-Kénitra,73.23214036079615,Silty,19.585513689687986,Plateau,69.48018537110623,23.438936914051105,7.40565192926784,Medium,Almonds,18.69574612701869,4.349937667038442,12,79.62444440748158,0.8501572632328448,Flat,Medium,Subsurface,29.71542345827561,Low,4.680225072961504
